Universidad,url_universidad,ciudad,estado,n_profesores
Preparatoria regional de Tepatitlán,https://www.misprofesores.com/escuelas/Preparatoria-regional-de-Tepatitlan_7519,Tepatitlán ,Jalisco,1
Preparatoria regional de Zapotlanejo,https://www.misprofesores.com/escuelas/Preparatoria-regional-de-Zapotlanejo_3719,Zapotlanejo,Jalisco,23
Preparatoria Regional Enrique Cabrera Barroso - PRECB - BUAP,https://www.misprofesores.com/escuelas/Preparatoria-Regional-Enrique-Cabrera-Barroso-PRECB-BUAP_5996,Tecamachalco,Puebla,20
Preparatoria Regional Santiago Tianguistenco,https://www.misprofesores.com/escuelas/Preparatoria-Regional-Santiago-Tianguistenco_7603,Santiago Tianguistenco,México,2
preparatoria regional simon bolivar extencion izuc,https://www.misprofesores.com/escuelas/preparatoria-regional-simon-bolivar-extencion-izuc_4642,Puebla,Puebla*,2
Preparatoria sabatina uas central,https://www.misprofesores.com/escuelas/Preparatoria-sabatina-uas-central_10882,Culiacán,Sinaloa,2
Preparatoria Salmantina,https://www.misprofesores.com/escuelas/Preparatoria-Salmantina_5990,Salamanca,Guanajuato,3
Preparatoria San Andrés,https://www.misprofesores.com/escuelas/Preparatoria-San-Andres_6579,Guadalajara ,Jalisco ,1
Preparatoria Springfield,https://www.misprofesores.com/escuelas/Preparatoria-Springfield_1460,Toluca,Mexico,2
Preparatoria Tonalá,https://www.misprofesores.com/escuelas/Preparatoria-Tonala_7653,Guadalajara ,Jalisco,1
preparatoria uno uady,https://www.misprofesores.com/escuelas/preparatoria-uno-uady_6719,merida,yucatan,2
PrepaTec,https://www.misprofesores.com/escuelas/PrepaTec_6404,Ciudad de México ,Ciudad de México ,1
Primaria Adolfo Lopez Mateos Linda Vista,https://www.misprofesores.com/escuelas/Primaria-Adolfo-Lopez-Mateos-Linda-Vista_5162,Boca del Río Veracruz,Veracruz,5
Primaria anexa,https://www.misprofesores.com/escuelas/Primaria-anexa_4930,durango,Durango,1
Primaria Benito Juárez t.v,https://www.misprofesores.com/escuelas/Primaria-Benito-Juarez-tv_4868,Torreon,Coahuila,2
primaria cor. eusebio Castillo tabasco,https://www.misprofesores.com/escuelas/primaria-cor-eusebio-Castillo-tabasco_4841,villahermosa,tabasco,1
primaria cuauhtemoc,https://www.misprofesores.com/escuelas/primaria-cuauhtemoc_4856,chihuahua,chihuahua,2
primaria fray martin de valencia,https://www.misprofesores.com/escuelas/primaria-fray-martin-de-valencia_9853,ciudad de mexico,ciudad de mexico,1
Primaria justo sierra mendez,https://www.misprofesores.com/escuelas/Primaria-justo-sierra-mendez_9725,Nezahualcoyotl ,Edomex ,1
Primaria Lázaro Cárdenas del Rio,https://www.misprofesores.com/escuelas/Primaria-Lazaro-Cardenas-del-Rio_9939,Guadalajara,Jalisco,1
Primaria Maestro Justo Sierra,https://www.misprofesores.com/escuelas/Primaria-Maestro-Justo-Sierra_11478,Belen,Mexico,2
Primaria naciones unidas,https://www.misprofesores.com/escuelas/Primaria-naciones-unidas_6950,Tijuana,Baja california,1
primaria pensiones,https://www.misprofesores.com/escuelas/primaria-pensiones_4843,mexico,distrito federal,4
PRIMARIA PLAN DE IGUALA IZTAPALAPA,https://www.misprofesores.com/escuelas/PRIMARIA-PLAN-DE-IGUALA-IZTAPALAPA_6469, MEXICO,IZTAPALAPA,1
Primaria remigio aguilar sosa,https://www.misprofesores.com/escuelas/Primaria-remigio-aguilar-sosa_9898,Merida,México,1
primaria revolucion mexicana,https://www.misprofesores.com/escuelas/primaria-revolucion-mexicana_9715,mexico,oaxaca,1
Primaria Roberto cañedo,https://www.misprofesores.com/escuelas/Primaria-Roberto-canedo_7637,México ,Puebla,1
"Primaria, Club De Leones.",https://www.misprofesores.com/escuelas/Primaria-Club-De-Leones_6023,Juárez,Chihuahua,1
Primarias,https://www.misprofesores.com/escuelas/Primarias_4875,Gomez palacio,Durango,4
Próceres de la independencia,https://www.misprofesores.com/escuelas/Proceres-de-la-independencia_7934,Ciudad de México ,Estado de México ,1
PROFE sional PA ra E studios Sociales!,https://www.misprofesores.com/escuelas/PROFE-sional-PA-ra-E-studios-Sociales_6120,"mexico,.",mexico 1  ^,1
Profes4U,https://www.misprofesores.com/escuelas/Profes4U_3948,Cd. Azteca,Ecatepec,2
profeSIONAL paRA eSTUDIOS sOCIALES,https://www.misprofesores.com/escuelas/profeSIONAL-paRA-eSTUDIOS-sOCIALES_6119,"MÉXICO,",CD DE MÉXICO^  ,1
Profesor Daniel Delgadillo,https://www.misprofesores.com/escuelas/Profesor-Daniel-Delgadillo_7570,Mexico,CDMX,1
Profesor Eusebio Gonzale y Gonzale,https://www.misprofesores.com/escuelas/Profesor-Eusebio-Gonzale-y-Gonzale_11816,Mexico,Nuevo Leon,1
Profesor Fenaro Vazques Rojas,https://www.misprofesores.com/escuelas/Profesor-Fenaro-Vazques-Rojas_7843,Chihuahua,Chihuahua,1
Profesor Graciano Sánchez,https://www.misprofesores.com/escuelas/Profesor-Graciano-Sanchez_9095,Mazatlán ,Sinaloa,1
Profesor particular ITAM,https://www.misprofesores.com/escuelas/Profesor-particular-ITAM_6498,CDMX,CDMX,2
Profesor Salvador Varela Resendiz,https://www.misprofesores.com/escuelas/Profesor-Salvador-Varela-Resendiz_9341,Zacatecas,México,1
Profesora Idolina Gaona de Cosió (Conalep Tonala),https://www.misprofesores.com/escuelas/Profesora-Idolina-Gaona-de-Cosio-Conalep-Tonala_6376,Tonala,Jalisco,2
PROGRAMA INTERNACIONAL DE FORMACIÓN EN ARTES DEL CIRCO Y DE ,https://www.misprofesores.com/escuelas/PROGRAMA-INTERNACIONAL-DE-FORMACION-EN-ARTES-DEL-CIRCO-Y-DE_10846,CDMX,Ciudad de México ,1
Proulex universidad,https://www.misprofesores.com/escuelas/Proulex-universidad_2916,Guadalajara,Jalisco,3
prparatoria no.5,https://www.misprofesores.com/escuelas/prparatoria-no5_7600,guadalajara,jalisco,1
Prueba,https://www.misprofesores.com/escuelas/Prueba_5874,Prueba,Prueba,1
Psicología Biomédica UAM Lerma,https://www.misprofesores.com/escuelas/Psicologia-Biomedica-UAM-Lerma_9999,Lerma,Estado de México,9
Ptepa No 1  uaeh,https://www.misprofesores.com/escuelas/Ptepa-No-1-uaeh_6101,P,Hidalgo,1
Puig i gairalt,https://www.misprofesores.com/escuelas/Puig-i-gairalt_10043,Barcelona,,1
Quetzal,https://www.misprofesores.com/escuelas/Quetzal_7383,De México ,,1
Quetzalcoatl,https://www.misprofesores.com/escuelas/Quetzalcoatl_9592,Orizaba,Veracruz,1
Rafael guízar y Valencia,https://www.misprofesores.com/escuelas/Rafael-guizar-y-Valencia_10266,Cotija,Cotija de la paz Michoacán,1
rafael minor frenco,https://www.misprofesores.com/escuelas/rafael-minor-frenco_10561,PUEBLA,tlaxcala,1
Rafael Nieto compean,https://www.misprofesores.com/escuelas/Rafael-Nieto-compean_10157,San Luis Potosí México,San Luis Potosí,1
RAFAEL RAMIREZ,https://www.misprofesores.com/escuelas/RAFAEL-RAMIREZ_10011,Carmen,Campeche,1
ramon garza de la rosa,https://www.misprofesores.com/escuelas/ramon-garza-de-la-rosa_4859,saltillo,coahuila,2
Ramos Arispe,https://www.misprofesores.com/escuelas/Ramos-Arispe_9400,Cdmx,Distrito federal,1
Ratero doctor jorge carlos medina medina tranza,https://www.misprofesores.com/escuelas/Ratero-doctor-jorge-carlos-medina-medina-tranza_11626,Colonia roma,Ciudad de mexico,1
Ratero ladrón Jorge Carlos Medina medina estrategias juridic,https://www.misprofesores.com/escuelas/Ratero-ladron-Jorge-Carlos-Medina-medina-estrategias-juridic_11630,Colonia roma norte,Ciudad de mexico,1
Re-Crea Teatro,https://www.misprofesores.com/escuelas/ReCrea-Teatro_4960,Coyoacan,Distrito Federal,17
REC,https://www.misprofesores.com/escuelas/REC_5790,Ciudad de México,Ciudad de México,1
Regina avalos 267,https://www.misprofesores.com/escuelas/Regina-avalos-267_7220,Nezahualcoyotl,Estado de México,1
Regularización y Nivelación Académica RENA,https://www.misprofesores.com/escuelas/Regularizacion-y-Nivelacion-Academica-RENA_10861,Alvaro Obregon,CDMX,1
Relaciones Internacionales - BUAP,https://www.misprofesores.com/escuelas/Relaciones-Internacionales-BUAP_11487,PUEBLA,PUEBLA,33
República de Honduras 60,https://www.misprofesores.com/escuelas/Republica-de-Honduras-60_8752,Ciudad de México,Ciudad de México ,1
Republica de italia secundaria,https://www.misprofesores.com/escuelas/Republica-de-italia-secundaria_9784,CDMX,CDMX,1
república de méxico,https://www.misprofesores.com/escuelas/republica-de-mexico_3099,mérida,yucatán,5
RESULTADO,https://www.misprofesores.com/escuelas/RESULTADO_11741,AGUASCALIENTES .,AGUASCALIENTES,1
Revolucion educativa,https://www.misprofesores.com/escuelas/Revolucion-educativa_10159,Victoria de Durango ,Durango durando ,1
reyes heroles 5/1,https://www.misprofesores.com/escuelas/reyes-heroles-51_7190,aguascalientes,aguascalientes,1
Ricardo Flores Magon,https://www.misprofesores.com/escuelas/Ricardo-Flores-Magon_10829,Lerdo,Durango,1
Ricardo Flores Magón #103,https://www.misprofesores.com/escuelas/Ricardo-Flores-Magon-103_9683,Guadalajara,Jalisco,1
Ricardo Flores Magón 1033,https://www.misprofesores.com/escuelas/Ricardo-Flores-Magon-1033_9618,Ixtapaluca,Estado de México,1
Ricardo López Méndez,https://www.misprofesores.com/escuelas/Ricardo-Lopez-Mendez_9791,México ,Yucatán ,1
Robert c Dodson,https://www.misprofesores.com/escuelas/Robert-c-Dodson_8206,Yonkers ,United state ,1
Rolando Dvis Verdugo,https://www.misprofesores.com/escuelas/Rolando-Dvis-Verdugo_8970,Tijuana,Baja California ,1
"Rollers En Mexico ""No patines solo""",https://www.misprofesores.com/escuelas/Rollers-En-Mexico-No-patines-solo_5091,CDMX,CDMX,3
rudolph diesel,https://www.misprofesores.com/escuelas/rudolph-diesel_2444,puebla,puebla,3
Sabes,https://www.misprofesores.com/escuelas/Sabes_7969,Penjamo,Guanajuato ,1
SABES CELAYA,https://www.misprofesores.com/escuelas/SABES-CELAYA_3666,CELAYA,GUANAJUATO,1
SAE Institute México,https://www.misprofesores.com/escuelas/SAE-Institute-Mexico_3531,DF,DF,63
Sala de Audio,https://www.misprofesores.com/escuelas/Sala-de-Audio_5789,Ciudad de México,Ciudad de México,1
SALESIANA,https://www.misprofesores.com/escuelas/SALESIANA_3458,DF,MEXICO,2
SALESIANA,https://www.misprofesores.com/escuelas/SALESIANA_3459,DF,MEXICO,1
Salesiano San Juan Bosco,https://www.misprofesores.com/escuelas/Salesiano-San-Juan-Bosco_9562,Dos quebradas,Dos quebradas ,1
Salvador Diaz Mirón,https://www.misprofesores.com/escuelas/Salvador-Diaz-Miron_11985,Chimalhuacán,México,1
Salvador varela resendiz,https://www.misprofesores.com/escuelas/Salvador-varela-resendiz_10696,guadalajara ,zapopan jalisco,1
Sämann de Jalisco,https://www.misprofesores.com/escuelas/Smann-de-Jalisco_3077,Guadalajara,Jalisco,4
San Bonifacio De Las Lansas,https://www.misprofesores.com/escuelas/San-Bonifacio-De-Las-Lansas_9973,Ibague Tolima,El vergel,1
San Carlos de Aragon,https://www.misprofesores.com/escuelas/San-Carlos-de-Aragon_9554,Puente alto,Chile,1
San José María de yermo y parres,https://www.misprofesores.com/escuelas/San-Jose-Maria-de-yermo-y-parres_7536,Guadalajara,Jalisco,1
san marcos,https://www.misprofesores.com/escuelas/san-marcos_9842,lima,peru,1
San pablo.,https://www.misprofesores.com/escuelas/San-pablo_9834,Madrid,,1
SAN PEDRO DE GAILLOS,https://www.misprofesores.com/escuelas/SAN-PEDRO-DE-GAILLOS_11018,Madrid ,ESPAÑA ,1
San Rafael,https://www.misprofesores.com/escuelas/San-Rafael_9169,Santiago,Chile,1
Santa Engracia,https://www.misprofesores.com/escuelas/Santa-Engracia_10095,Mexico,Monterrey,3
Santa María,https://www.misprofesores.com/escuelas/Santa-Maria_5652,Miranda,Distrito Capital,4
Santander,https://www.misprofesores.com/escuelas/Santander_4327,Guadalajara,Jalisco,2
Santiago Galas,https://www.misprofesores.com/escuelas/Santiago-Galas_7130,Tequisquiapan,Querétaro,1
Santiago M. Belden,https://www.misprofesores.com/escuelas/Santiago-M-Belden_7733,Nuevo Laredo ,Tamaulipas ,1
Sebastián Lerdo de Tejada,https://www.misprofesores.com/escuelas/Sebastian-Lerdo-de-Tejada_8771,Xalapa,Veracruz,2
"Sec 143 ""Ermilo Abreu Gómez""",https://www.misprofesores.com/escuelas/Sec-143-Ermilo-Abreu-Gomez_5535,CdMx,DF,4
SEC 212,https://www.misprofesores.com/escuelas/SEC-212_6711,CDMX,CDMX,1
Sec Alfredo E uruchurtu,https://www.misprofesores.com/escuelas/Sec-Alfredo-E-uruchurtu_9701,Ciudad de México ,Distrito federal,1
Sec Alfredo e uruchurtu 27,https://www.misprofesores.com/escuelas/Sec-Alfredo-e-uruchurtu-27_9699,Ciudad de México ,,1
Sec Carlos Aréchiga Rivera 112,https://www.misprofesores.com/escuelas/Sec-Carlos-Arechiga-Rivera-112_8665,Monterrey,Nuevo León,1
Sec lic benito juarez,https://www.misprofesores.com/escuelas/Sec-lic-benito-juarez_4882,Naucalpan,De mexico,2
Sec tec 171 Juan José Arreola,https://www.misprofesores.com/escuelas/Sec-tec-171-Juan-Jose-Arreola_8473,"Tonalá, San Gaspar de las flores",Jalisco,4
"Sec. ""Lic. César Camacho Quiroz 822""",https://www.misprofesores.com/escuelas/Sec-Lic-Cesar-Camacho-Quiroz-822_5250,Mexico,México ,1
sec. fed. es313-21,https://www.misprofesores.com/escuelas/sec-fed-es31321_3154,barroteran,coahuila,1
Sec. Maximino Avila Camacho,https://www.misprofesores.com/escuelas/Sec-Maximino-Avila-Camacho_8549,Mexico,Huejotzingo,1
Sec. Prof. Humberto Elizalde Jasso,https://www.misprofesores.com/escuelas/Sec-Prof-Humberto-Elizalde-Jasso_7305,Saltillo ,Coahuila ,1
Sec. Técnica Ramos Arizpe,https://www.misprofesores.com/escuelas/Sec-Tecnica-Ramos-Arizpe_3578,ramos arizpe,coahuila,5
"sec.general ""Ignacio Ramírez"" no.6",https://www.misprofesores.com/escuelas/secgeneral-Ignacio-Ramirez-no6_10784,Tamaulipas ,tampico,1
Sec.gral.no 16 sor juana inez de la gruz,https://www.misprofesores.com/escuelas/Secgralno-16-sor-juana-inez-de-la-gruz_9917,Tijuana,Baja california,1
Sec.Ofelia Carrillo Cepeda N#89,https://www.misprofesores.com/escuelas/SecOfelia-Carrillo-Cepeda-N89_4714,Apodaca,Nuevo León,1
Sec.tec primero de junio,https://www.misprofesores.com/escuelas/Sectec-primero-de-junio_8986,Mexico,Quintana Roo,1
SECHSTE LEKTI,https://www.misprofesores.com/escuelas/SECHSTE-LEKTI_11656,zacatecas,zacatecas,1
SECHSTE LEKTI,https://www.misprofesores.com/escuelas/SECHSTE-LEKTI_11657,MEXICALI,BAJA CALIFORNIA,1
SECHSUNDDREISSIGSTE LEKTIO,https://www.misprofesores.com/escuelas/SECHSUNDDREISSIGSTE-LEKTIO_11690,COAHUILA,COAHUILA ,1
SECHSUNDFUNFZIGSTE LEKTI,https://www.misprofesores.com/escuelas/SECHSUNDFUNFZIGSTE-LEKTI_11718,DURANGO,DURANGO,1
SECHSUNDSECHZIGSTE LEKTI,https://www.misprofesores.com/escuelas/SECHSUNDSECHZIGSTE-LEKTI_11727,AGUASCALIENTES,AGUASCALIENTES,1
SECHSUNDVIERZIGSTE LEKTI,https://www.misprofesores.com/escuelas/SECHSUNDVIERZIGSTE-LEKTI_11700,MERIDA,YUCATAN,1
SECHSUNDZWANZIGSTE LEKTI  ...,https://www.misprofesores.com/escuelas/SECHSUNDZWANZIGSTE-LEKTI-_11680,MERIDA,YUCATAN,1
SECHZEHNTE LEKTI,https://www.misprofesores.com/escuelas/SECHZEHNTE-LEKTI_11667,zacatecas,zacatecas,1
SECHZIGSTE LEKTI,https://www.misprofesores.com/escuelas/SECHZIGSTE-LEKTI_11722,ACAPULCO,GUERRERO,1
secuiep,https://www.misprofesores.com/escuelas/secuiep_6177,El oro estado de Mexico,mexico,10
Secuiep San Juan del Río,https://www.misprofesores.com/escuelas/Secuiep-San-Juan-del-Rio_10981,San Juan del Río,Querétaro,1
"Secundaria #0200 Prof, Roberto Ruíz Llanos",https://www.misprofesores.com/escuelas/Secundaria-0200-Prof-Roberto-Ruiz-Llanos_7313,Ecatepec,Estado de México,2
secundaria 108,https://www.misprofesores.com/escuelas/secundaria-108_4296,oaxaca de juarez,oaxaca,20
Secundaria 108 bertrand russell,https://www.misprofesores.com/escuelas/Secundaria-108-bertrand-russell_6057,Mexico,D.f.,2
Secundaria 14,https://www.misprofesores.com/escuelas/Secundaria-14_12128,Mexicali,Baja california,1
secundaria 164 rumania,https://www.misprofesores.com/escuelas/secundaria-164-rumania_7897,México,,1
Secundaria 202 temachtiani,https://www.misprofesores.com/escuelas/Secundaria-202-temachtiani_9273,CDMX,Distrito federal,3
Secundaria 21 mixta,https://www.misprofesores.com/escuelas/Secundaria-21-mixta_8144,Guadalajara,Mexico,1
Secundaria 243,https://www.misprofesores.com/escuelas/Secundaria-243_6974,Colinas del sur,Ciudad de México ,3
secundaria 271 alvaro obregon,https://www.misprofesores.com/escuelas/secundaria-271-alvaro-obregon_6658,ciudad de mexico,alcaldia gustavo a. madero,2
"SECUNDARIA 272 ""VALENTÍN ELIZALDE"" FICCIÓN",https://www.misprofesores.com/escuelas/SECUNDARIA-272-VALENTIN-ELIZALDE-FICCION_11338,Chinganahuapan,Puebla,1
Secundaria 4 Moisés Saenz,https://www.misprofesores.com/escuelas/Secundaria-4-Moises-Saenz_10007,CDMX,CDMX,3
Secundaria 5 isauro Alfaro otero,https://www.misprofesores.com/escuelas/Secundaria-5-isauro-Alfaro-otero_8128,Madero,Tamaulipas,1
Secundaria 74,https://www.misprofesores.com/escuelas/Secundaria-74_9838,Mexicali,Baja california,1
Secundaria 79 República de Chile,https://www.misprofesores.com/escuelas/Secundaria-79-Republica-de-Chile_9039,México,México,4
Secundaria Alberto Salinas Carranza,https://www.misprofesores.com/escuelas/Secundaria-Alberto-Salinas-Carranza_9650,Coahuila,Mexico,1
Secundaria Benito Juarez,https://www.misprofesores.com/escuelas/Secundaria-Benito-Juarez_8791,Fresnillo,Zacatecas,2
secundaria calmecac,https://www.misprofesores.com/escuelas/secundaria-calmecac_11842,estado de México,estado de México,1
Secundaria Cristóbal colon,https://www.misprofesores.com/escuelas/Secundaria-Cristobal-colon_10056,Cuauhtémoc,Chihuahua,1
Secundaria de la uaz,https://www.misprofesores.com/escuelas/Secundaria-de-la-uaz_7043,Zacatecas ,Zacatecas ,1
Secundaria diurna #218,https://www.misprofesores.com/escuelas/Secundaria-diurna-218_5651,mexico,Estado de mexico,8
Secundaria diurna julio Verne 287,https://www.misprofesores.com/escuelas/Secundaria-diurna-julio-Verne-287_6701,Ciudad de mexico,Ciudad de mexico,4
secundaria diurna no. 116 francisco zarco,https://www.misprofesores.com/escuelas/secundaria-diurna-no-116-francisco-zarco_4941,ciudad de mexico,distrito federal,10
Secundaria doctor mentor Tijerina de la garza,https://www.misprofesores.com/escuelas/Secundaria-doctor-mentor-Tijerina-de-la-garza_10141,Escibedo,Nuevo leon,1
Secundaria emiliano zapata numero 587,https://www.misprofesores.com/escuelas/Secundaria-emiliano-zapata-numero-587_7380,Valle de chalco,Mexico,1
Secundaria Federal 327,https://www.misprofesores.com/escuelas/Secundaria-Federal-327_5738,Ciudad de Mexico,Ciudad de México,31
Secundaria federal salvador torreón ríos.,https://www.misprofesores.com/escuelas/Secundaria-federal-salvador-torreon-rios_10427,Guasave,Sinaloa,1
Secundaria federal#18,https://www.misprofesores.com/escuelas/Secundaria-federal18_7197,CD Juárez,Chihuahua,3
Secundaria Foranea 75,https://www.misprofesores.com/escuelas/Secundaria-Foranea-75_3579,Chapala,Jalisco,2
Secundaria francisco villa,https://www.misprofesores.com/escuelas/Secundaria-francisco-villa_8897,Iztacalco,Ciudad de mexico,1
secundaria gabriela mistral,https://www.misprofesores.com/escuelas/secundaria-gabriela-mistral_6923,ciudad de méxico,,1
secundaria general 1,https://www.misprofesores.com/escuelas/secundaria-general-1_4874,Pachuca,hidalgo,27
Secundaria general 10 netzahualcoyotl,https://www.misprofesores.com/escuelas/Secundaria-general-10-netzahualcoyotl_4857,Torreon,Coahuila,1
"Secundaria general 2, Antonio rosales flores",https://www.misprofesores.com/escuelas/Secundaria-general-2-Antonio-rosales-flores_8668,Culiacán ,Sinaloa ,2
Secundaria general 87 juan rulfo,https://www.misprofesores.com/escuelas/Secundaria-general-87-juan-rulfo_9623,Guadalajara,Jalisco,1
Secundaria General cancun,https://www.misprofesores.com/escuelas/Secundaria-General-cancun_8248,Quintana Roo,,1
Secundaria General cancun,https://www.misprofesores.com/escuelas/Secundaria-General-cancun_8263,Cancun,Quintana Roo,1
Secundaria general Mariano Escobedo,https://www.misprofesores.com/escuelas/Secundaria-general-Mariano-Escobedo_9869,Querétaro,México,1
Secundaria General NO'9Mexico 68,https://www.misprofesores.com/escuelas/Secundaria-General-NO9Mexico-68_9369,Pue,Puebla,1
Secundaria general num 118,https://www.misprofesores.com/escuelas/Secundaria-general-num-118_7291,Tijuana,Baja California,2
Secundaria general número 2 Mariano Escobedo,https://www.misprofesores.com/escuelas/Secundaria-general-numero-2-Mariano-Escobedo_5420,Querétaro ,Querétaro ,2
Secundaria general número 22 Javier Rojo Gómez,https://www.misprofesores.com/escuelas/Secundaria-general-numero-22-Javier-Rojo-Gomez_10015,Quintana Roo,Benito Juárez,1
secundaria general numero 39 luis donaldo colocio murrieta,https://www.misprofesores.com/escuelas/secundaria-general-numero-39-luis-donaldo-colocio-murrieta_7929,aguascalientes ,aguascalientes,1
Secundaria general número 6 profesor Rigoberto castillo mier,https://www.misprofesores.com/escuelas/Secundaria-general-numero-6-profesor-Rigoberto-castillo-mier_8196,Victoria,Tamaulipas,1
